topic,course_id,title,url,thumbnail,instructor,instructor_photo,num_lectures,subscribers,price,currency,duration,rating,description
Data Science,2776760,100 Days of Code: The Complete Python Pro Bootcamp,https://www.udemy.com/course/100-days-of-code/,https://img-c.udemycdn.com/course/480x270/2776760_f176_10.jpg,"Dr. Angela Yu, Developer and Lead Instructor",https://img-c.udemycdn.com/user/100x100/31334738_a13c_3.jpg,592,1509181,$74.99,USD,56.5 total hours,4.7044106,"Master Python by building 100 projects in 100 days. Learn data science, automation, build websites, games and apps!"
Data Science,2511476,"Complete A.I. & Machine Learning, Data Science Bootcamp",https://www.udemy.com/course/complete-machine-learning-and-data-science-zero-to-mastery/,https://img-c.udemycdn.com/course/480x270/2511476_4e38_5.jpg,Andrei Neagoie,https://img-c.udemycdn.com/user/100x100/38516954_b11c_3.jpg,384,139314,$74.99,USD,44 total hours,4.5920067,"Learn Data Science, Data Analysis, Machine Learning (Artificial Intelligence) and Python with Tensorflow, Pandas & more!"
Data Science,903744,Python for Data Science and Machine Learning Bootcamp,https://www.udemy.com/course/python-for-data-science-and-machine-learning-bootcamp/,https://img-c.udemycdn.com/course/480x270/903744_8eb2.jpg,Jose Portilla,https://img-c.udemycdn.com/user/100x100/9685726_67e7_4.jpg,165,753622,$99.99,USD,25 total hours,4.5894885,"Learn how to use NumPy, Pandas, Seaborn , Matplotlib , Plotly , Scikit-Learn , Machine Learning, Tensorflow , and more!"
Data Science,6019702,Data Science Methods and Algorithms [2025],https://www.udemy.com/course/data-science-methods-and-algorithms-2024/,https://img-c.udemycdn.com/course/480x270/6019702_cfc8.jpg,Henrik Johansson,https://img-c.udemycdn.com/user/100x100/223411184_199f_2.jpg,86,1066,$19.99,USD,46 total hours,4.923729,Learn Data Science Methods and Algorithms with Pandas and Python [2025]
Data Science,6354063,Data Science Mastery: Complete Data Science Bootcamp 2025,https://www.udemy.com/course/data-science-mastery-complete-data-science-bootcamp-2025/,https://img-c.udemycdn.com/course/480x270/6354063_df58_2.jpg,Vivian Aranha,https://img-c.udemycdn.com/user/100x100/11616086_3212_3.jpg,243,9520,$44.99,USD,48.5 total hours,4.65,"Learn Data Science from Scratch: Build, Analyze, and Deploy AI-Powered Solutions"
Data Science,6106647,Mathematics-Basics to Advanced for Data Science And GenAI,https://www.udemy.com/course/mathematics-basics-to-advanced-for-data-science-and-ml/,https://img-c.udemycdn.com/course/480x270/6106647_5842.jpg,Krish Naik,https://img-c.udemycdn.com/user/100x100/34123448_bea6.jpg,97,14458,$19.99,USD,23 total hours,4.5607877,"Build Strong math foundation with linear algebra,stats,probability,differential calculus for mastering data science"
Data Science,950390,"Machine Learning A-Z: AI, Python & R + ChatGPT Prize [2025]",https://www.udemy.com/course/machinelearning/,https://img-c.udemycdn.com/course/480x270/950390_270f_3.jpg,Kirill Eremenko,https://img-c.udemycdn.com/user/100x100/2364054_83cd_5.jpg,385,1118201,$89.99,USD,42.5 total hours,4.506044,Learn to create Machine Learning Algorithms in Python and R from two Data Science experts. Code templates included.
Data Science,2769460,Python for Machine Learning & Data Science Masterclass,https://www.udemy.com/course/python-for-machine-learning-data-science-masterclass/,https://img-c.udemycdn.com/course/480x270/2769460_e60c.jpg,Jose Portilla,https://img-c.udemycdn.com/user/100x100/9685726_67e7_4.jpg,231,118661,$74.99,USD,44 total hours,4.627087,"Learn about Data Science and Machine Learning with Python! Including Numpy, Pandas, Matplotlib, Scikit-Learn and more!"
Data Science,5457418,Python Data Science: Data Prep & EDA with Python,https://www.udemy.com/course/data-science-in-python-data-prep-eda/,https://img-c.udemycdn.com/course/480x270/5457418_5f1f_2.jpg,Maven Analytics,https://img-c.udemycdn.com/user/100x100/75004102_f8b0_2.jpg,180,7011,$59.99,USD,8.5 total hours,4.803571,"Learn Python + Pandas for data cleaning, profiling & EDA, and prep data for machine learning & data science with Python"
Data Science,3582994,Data Science & Machine Learning(Theory+Projects)A-Z 90 HOURS,https://www.udemy.com/course/data-science-machine-learningtheoryprojectsa-z-90-hours/,https://img-c.udemycdn.com/course/480x270/3582994_f8f8_4.jpg,AI Sciences,https://img-c.udemycdn.com/user/100x100/66408562_d7c2_5.jpg,735,7213,$64.99,USD,94 total hours,4.11,"Data Science Python-Learn Statistics for Data Science, Machine Learning for Data Science, Deep Learning for Data Science"
Data Science,1478886,Data Science : Complete Data Science & Machine Learning,https://www.udemy.com/course/complete-data-science-and-machine-learning-using-python/,https://img-c.udemycdn.com/course/480x270/1478886_7e44_5.jpg,Jitesh Khurkhuriya,https://img-c.udemycdn.com/user/100x100/27980682_f139.jpg,281,22737,$74.99,USD,26 total hours,4.5438595,"Learn and master the Data Science, Python for Machine Learning, Math for Machine Learning, Statistics for Data Science"
Data Science,2907160,Data Science for Business | 6 Real-world Case Studies,https://www.udemy.com/course/data-science-for-business-6-real-world-case-studies/,https://img-c.udemycdn.com/course/480x270/2907160_eeef.jpg,"Dr. Ryan Ahmed, Ph.D., MBA",https://img-c.udemycdn.com/user/100x100/23449198_c519_28.jpg,75,13642,$69.99,USD,11.5 total hours,4.66,"Solve 6 real Business Problems. Build Robust AI, DL and NLP models for Sales, Marketing, Operations, HR and PR projects."
Data Science,513244,Data Science A-Z: Hands-On Exercises & ChatGPT Prize [2025],https://www.udemy.com/course/datascience/,https://img-c.udemycdn.com/course/480x270/513244_b831_4.jpg,Kirill Eremenko,https://img-c.udemycdn.com/user/100x100/2364054_83cd_5.jpg,217,221422,$89.99,USD,21 total hours,4.572973,"Learn Data Science step by step through real Analytics examples. Data Mining, Modeling, Tableau Visualization and more!"
Data Science,6185965,Complete MLOps Bootcamp With 10+ End To End ML Projects,https://www.udemy.com/course/complete-mlops-bootcamp-with-10-end-to-end-ml-projects/,https://img-c.udemycdn.com/course/480x270/6185965_b662.jpg,Krish Naik,https://img-c.udemycdn.com/user/100x100/34123448_bea6.jpg,180,14465,$44.99,USD,51 total hours,4.6131577,"End-to-End MLOps Bootcamp: Build, Deploy, and Automate ML with Data Science Projects"
Data Science,671576,"Machine Learning, Data Science and Generative AI with Python",https://www.udemy.com/course/data-science-and-machine-learning-with-python-hands-on/,https://img-c.udemycdn.com/course/480x270/671576_a272_4.jpg,Sundog Education by Frank Kane,https://img-c.udemycdn.com/user/100x100/13148312_b29e_3.jpg,147,225368,$89.99,USD,20.5 total hours,4.5750914,"Complete hands-on machine learning and GenAI tutorial with data science, Tensorflow, GPT, OpenAI, and neural networks"
Data Science,6342521,Data Science & AI Masters 2025 - From Python To Gen AI,https://www.udemy.com/course/data-science-ai-masters-from-python-to-gen-ai/,https://img-c.udemycdn.com/course/480x270/6342521_3968_2.jpg,Satyajit Pattnaik,https://img-c.udemycdn.com/user/100x100/174695870_71f7.jpg,449,1284,$34.99,USD,82.5 total hours,4.8103447,"Master Data Science and AI: Learn Python, EDA, Stats, SQL, Machine Learning, NLP, Deep Learning and Gen AI"
Data Science,5349390,"Data Analysis | SQL,Tableau,Power BI & Excel | Real Projects",https://www.udemy.com/course/data-analysis-projects-using-sql-power-bi-tableau-excel/,https://img-c.udemycdn.com/course/480x270/5349390_888b_5.jpg,Graeme Gordon,https://img-c.udemycdn.com/user/100x100/172209736_2360_3.jpg,120,15709,$54.99,USD,12 total hours,4.5174217,4-in-1 bundle: Practical learning of the essential tools used in Data Science with hands on examples and projects
Data Science,1298780,Statistics for Data Science and Business Analysis,https://www.udemy.com/course/statistics-for-data-science-and-business-analysis/,https://img-c.udemycdn.com/course/480x270/1298780_731f_4.jpg,365 Careers,https://img-c.udemycdn.com/user/100x100/8280056_7887_3.jpg,92,215561,$74.99,USD,5 total hours,4.5551233,"Statistics you need in the office: Descriptive & Inferential statistics, Hypothesis testing, Regression analysis"
Data Science,913448,Python A-Z™: Python For Data Science With Real Exercises!,https://www.udemy.com/course/python-coding/,https://img-c.udemycdn.com/course/480x270/913448_e6e2_4.jpg,Kirill Eremenko,https://img-c.udemycdn.com/user/100x100/2364054_83cd_5.jpg,72,168159,$74.99,USD,11 total hours,4.55597,"Programming In Python For Data Analytics And Data Science. Learn Statistical Analysis, Data Mining And Visualization"
Data Science,4849126,Math for Data Science Masterclass,https://www.udemy.com/course/math-for-data-science-masterclass/,https://img-c.udemycdn.com/course/480x270/4849126_3676_2.jpg,Jose Portilla,https://img-c.udemycdn.com/user/100x100/9685726_67e7_4.jpg,68,15177,$59.99,USD,16 total hours,4.5933332,"Learn about probability, statistics, and more using the mathematics that are foundational to the field of data science."
Data Science,1318112,Complete 2022 Data Science & Machine Learning Bootcamp,https://www.udemy.com/course/python-data-science-machine-learning-bootcamp/,https://img-c.udemycdn.com/course/480x270/1318112_faa8_5.jpg,Philipp Muellauer,https://img-c.udemycdn.com/user/100x100/31977476_8472_2.jpg,207,47551,$74.99,USD,41.5 total hours,4.6,"Learn Python, Tensorflow, Deep Learning, Regression, Classification, Neural Networks, Artificial Intelligence & more!"
Data Science,4885940,Data Science Marathon: 120 Projects To Build Your Portfolio,https://www.udemy.com/course/build-real-world-data-science-projects/,https://img-c.udemycdn.com/course/480x270/4885940_14ce_2.jpg,"Pianalytix • 75,000+ Students Worldwide",https://img-c.udemycdn.com/user/100x100/132029120_7604.jpg,796,3574,$49.99,USD,133.5 total hours,4.27,"Build 120 Projects in 120 Days- Data Science, Machine Learning, Deep Learning (Python, Flask, Django, AWS, Heruko Cloud)"
Data Science,1646886,Intro to Data Science: QuickStart Guide + AI & ChatGPT Prize,https://www.udemy.com/course/intro-to-data-science/,https://img-c.udemycdn.com/course/480x270/1646886_4e08.jpg,Kirill Eremenko,https://img-c.udemycdn.com/user/100x100/2364054_83cd_5.jpg,43,28780,$74.99,USD,5.5 total hours,4.5232973,"Learn the critical elements of Data Science, from visualization to databases to Python and more, in just 6 weeks!"
Data Science,4686840,Introduction to Statistics for Data Science,https://www.udemy.com/course/statistics-intro/,https://img-c.udemycdn.com/course/480x270/4686840_5838.jpg,Brian Greco,https://img-c.udemycdn.com/user/100x100/187692760_5ac4.jpg,79,2885,$59.99,USD,10 total hours,4.6634617,"Lessons and examples from a former Google data scientist to master hypothesis tests, confidence intervals, and more"
Data Science,4337994,"Math for Data science,Data analysis and Machine Learning",https://www.udemy.com/course/math-for-data-sciencedata-analysis-and-python-programming/,https://img-c.udemycdn.com/course/480x270/4337994_d173_2.jpg,Sandeep Kumar Mathur,https://img-c.udemycdn.com/user/100x100/66296232_e7b5_2.jpg,177,5594,$54.99,USD,22.5 total hours,4.54,"Learn Math essentials for Data science,Data analysis,Machine Learning and Artificial intelligence"
Data Science,5160648,Data Science and Machine Learning Fundamentals [2025],https://www.udemy.com/course/data-science-and-machine-learning-fundamentals-one/,https://img-c.udemycdn.com/course/480x270/5160648_d59a_4.jpg,Henrik Johansson,https://img-c.udemycdn.com/user/100x100/223411184_199f_2.jpg,103,1740,$19.99,USD,54 total hours,4.8713236,Learn to master Data Science and Machine Learning Fundamentals with Python and Pandas
Data Science,3627350,Statistics & Mathematics for Data Science & Data Analytics,https://www.udemy.com/course/statistics-for-data-science-data-analytics/,https://img-c.udemycdn.com/course/480x270/3627350_c89c_4.jpg,Nikolai Schuler,https://img-c.udemycdn.com/user/100x100/99103732_8c1e.jpg,91,12533,$74.99,USD,11.5 total hours,4.61875,Learn the statistics & probability for data science and business analysis
Data Science,5289390,Complete Python for Data Science & Machine Learning from A-Z,https://www.udemy.com/course/complete-python-for-data-science-machine-learning-from-a-z/,https://img-c.udemycdn.com/course/480x270/5289390_5cd0.jpg,Oak Academy,https://img-c.udemycdn.com/user/100x100/63572698_2c48_7.jpg,321,874,$49.99,USD,43.5 total hours,4.63,"Python with Machine Learning & Data Science, Data Visulation, Numpy & Pandas for Data Analysis, Kaggle projects from A-Z"
Data Science,5930252,Python Data Science: Unsupervised Machine Learning,https://www.udemy.com/course/data-science-in-python-unsupervised-learning/,https://img-c.udemycdn.com/course/480x270/5930252_06be_6.jpg,Maven Analytics,https://img-c.udemycdn.com/user/100x100/75004102_f8b0_2.jpg,202,2087,$54.99,USD,17 total hours,4.69,"Learn Python for data science & machine learning, and build unsupervised learning models w/ a top Python instructor!"
Data Science,5871790,Master Regression & Prediction with Pandas and Python [2025],https://www.udemy.com/course/master-regression-prediction-with-pandas-and-python-2024/,https://img-c.udemycdn.com/course/480x270/5871790_ff9c_2.jpg,Henrik Johansson,https://img-c.udemycdn.com/user/100x100/223411184_199f_2.jpg,76,962,$19.99,USD,37 total hours,5.0,"Learn to Master Regression and Prediction with Pandas and Python for Data Science, Data Analysis, and Machine Learning"
Data Science,6068713,Data Science Methods and Techniques [2025],https://www.udemy.com/course/data-science-methods-and-techniques-2024/,https://img-c.udemycdn.com/course/480x270/6068713_272c_2.jpg,Henrik Johansson,https://img-c.udemycdn.com/user/100x100/223411184_199f_2.jpg,31,676,$19.99,USD,21.5 total hours,4.97,Learn Data Science Methods and Techniques for Data Analysis and Machine Learning  [2025]
Data Science,1151632,"Deep Learning A-Z 2025: Neural Networks, AI & ChatGPT Prize",https://www.udemy.com/course/deeplearning/,https://img-c.udemycdn.com/course/480x270/1151632_de9b.jpg,Kirill Eremenko,https://img-c.udemycdn.com/user/100x100/2364054_83cd_5.jpg,188,392528,$89.99,USD,22.5 total hours,4.57286,"Learn to create Deep Learning models in Python from two Machine Learning, Data Science experts. Code templates included."
Data Science,937678,Tableau A-Z: Hands-On Tableau Training for Data Science,https://www.udemy.com/course/tableau10/,https://img-c.udemycdn.com/course/480x270/937678_abd2_3.jpg,Kirill Eremenko,https://img-c.udemycdn.com/user/100x100/2364054_83cd_5.jpg,79,401725,$74.99,USD,8.5 total hours,4.6505218,Learn Tableau for data science step by step. Real-life data analytics exercises & quizzes included. Learn by doing!
Data Science,3557793,Python for Data Science,https://www.udemy.com/course/python-data-science-master-course/,https://img-c.udemycdn.com/course/480x270/3557793_7854_7.jpg,Mohit Uniyal,https://img-c.udemycdn.com/user/100x100/31788640_6856_2.jpg,161,5509,$74.99,USD,22.5 total hours,4.537736,"Level up in Data Science using Python, master Numpy, Pandas, Data Visualisation, Web Scraping, Automation, SQL and more."
Data Science,713104,Data Science: Deep Learning and Neural Networks in Python,https://www.udemy.com/course/data-science-deep-learning-in-python/,https://img-c.udemycdn.com/course/480x270/713104_d4cb.jpg,Lazy Programmer Inc.,https://img-c.udemycdn.com/user/100x100/14266988_a969_10.jpg,90,59623,$69.99,USD,12 total hours,4.741071,"The MOST in-depth look at neural network theory for machine learning, with both pure Python and Tensorflow code"
Data Science,4780158,Python Data Analysis: NumPy & Pandas Masterclass,https://www.udemy.com/course/python-pandas/,https://img-c.udemycdn.com/course/480x270/4780158_5d17.jpg,Maven Analytics,https://img-c.udemycdn.com/user/100x100/75004102_f8b0_2.jpg,216,17291,$59.99,USD,13.5 total hours,4.6815066,"Learn NumPy + Pandas for data analysis, data science & business intelligence, w/ a top Python data science instructor!"
Data Science,4294434,Machine Learning: Natural Language Processing in Python (V2),https://www.udemy.com/course/natural-language-processing-in-python/,https://img-c.udemycdn.com/course/480x270/4294434_daf2_5.jpg,Lazy Programmer Inc.,https://img-c.udemycdn.com/user/100x100/14266988_a969_10.jpg,160,23223,$59.99,USD,22.5 total hours,4.7980227,"NLP: Use Markov Models, NLTK, Artificial Intelligence, Deep Learning, Machine Learning, and Data Science in Python"
Data Science,765242,R Programming A-Z™: R For Data Science With Real Exercises!,https://www.udemy.com/course/r-programming/,https://img-c.udemycdn.com/course/480x270/765242_2578_6.jpg,Kirill Eremenko,https://img-c.udemycdn.com/user/100x100/2364054_83cd_5.jpg,79,277023,$74.99,USD,10.5 total hours,4.6182365,"Learn Programming In R And R Studio. Data Analytics, Data Science, Statistical Analysis, Packages, Functions, GGPlot2"
Data Science,1856076,The Complete Pandas Bootcamp 2025: Data Science with Python,https://www.udemy.com/course/the-pandas-bootcamp/,https://img-c.udemycdn.com/course/480x270/1856076_1957_11.jpg,Alexander Hagmann,https://img-c.udemycdn.com/user/100x100/43214534_b12c_3.jpg,360,28318,$74.99,USD,36.5 total hours,4.6538463,"Now with ChatGPT for Pandas, Online Exercises, Seaborn, Machine Learning. Fully Updated (Pandas 3.x) as of Sep 2024"
Data Science,4929652,Python AI - Simply Explained Hands-On,https://www.udemy.com/course/python-the-ultimate-course-2023-everything-youll-ever-need/,https://img-c.udemycdn.com/course/480x270/4929652_63c4_10.jpg,Mouhammad Hamsho,https://img-c.udemycdn.com/user/100x100/23207648_d94d.jpg,503,2063,$59.99,USD,34 total hours,4.59,"Python Bootcamp: Python Machine Learning, Python Data Science, Task Automation, Computer Vision,  Python SQL"
Data Science,6162271,60 Days of Data Science Interview Prep:Let's Help U Crack It,https://www.udemy.com/course/60-days-of-data-science-interview-prep/,https://img-c.udemycdn.com/course/480x270/6162271_4a15_2.jpg,Nancy Ticharwa (CEO Bethel Labs),https://img-c.udemycdn.com/user/100x100/268232796_4dbd_8.jpg,79,126,$34.99,USD,3.5 total hours,5.0,Crack your Data Science Interview in 60 days. Land 6-figure salary Data Scientist Job: Crack it here! Crack it anywhere!
Data Science,5006548,"Machine Learning & Data Science with Python, Kaggle & Pandas",https://www.udemy.com/course/machine-learning-data-science-with-kaggle-pandas-numpy/,https://img-c.udemycdn.com/course/480x270/5006548_a16c.jpg,Oak Academy,https://img-c.udemycdn.com/user/100x100/63572698_2c48_7.jpg,218,348,$39.99,USD,29.5 total hours,4.6969695,"Machine Learning A-Z course from zero with Python, Kaggle, Pandas and Numpy for data analysis with hands-on examples"
Data Science,3391970,RA: Data Science and Supply Chain analytics. A-Z with Python,https://www.udemy.com/course/ra-data-science-and-supply-chain-analytics-a-z-with-python/,https://img-c.udemycdn.com/course/480x270/3391970_4c6a_7.jpg,Haytham Omar-Ph.D,https://img-c.udemycdn.com/user/100x100/122370293_4587_5.jpg,424,9876,$74.99,USD,39.5 total hours,4.4747477,"Learn Python, Supply Chain Data Science ,Linear Programming, Forecasting, Pricing and Inventory Management."
Data Science,5517074,Python Data Science: Regression & Forecasting,https://www.udemy.com/course/data-science-in-python-regression/,https://img-c.udemycdn.com/course/480x270/5517074_ca9e.jpg,Maven Analytics,https://img-c.udemycdn.com/user/100x100/75004102_f8b0_2.jpg,152,3989,$19.99,USD,8.5 total hours,4.76,"Learn Python for data science and machine learning, and build regression & forecast models w/ a top Python instructor!"
Data Science,5740958,Python Data Science: Classification Modeling,https://www.udemy.com/course/data-science-in-python-classification/,https://img-c.udemycdn.com/course/480x270/5740958_17e4_3.jpg,Maven Analytics,https://img-c.udemycdn.com/user/100x100/75004102_f8b0_2.jpg,170,2328,$59.99,USD,10 total hours,4.75,"Learn Python for data science & supervised machine learning, and build classification models w/ a top Python instructor!"
Data Science,4852440,Mathematical Statistics for Data Science,https://www.udemy.com/course/mathstat/,https://img-c.udemycdn.com/course/480x270/4852440_639a_2.jpg,Brian Greco,https://img-c.udemycdn.com/user/100x100/187692760_5ac4.jpg,65,2614,$49.99,USD,4 total hours,4.72,"Ex-Google data scientist's guide to mathematical statistics, covering method of moments, maximum likelihood, and more"
Data Science,3440406,Data Science for Beginners: Data Science Intro Course,https://www.udemy.com/course/data-science-for-the-beginner/,https://img-c.udemycdn.com/course/480x270/3440406_2f6a_2.jpg,Ermin Dedic,https://img-c.udemycdn.com/user/100x100/19395104_6ede_33.jpg,36,316,$49.99,USD,3 total hours,4.3,"A data science intro course. Data Science concepts, methodology, illustration of machine learning via chatbot, and more!"
Data Science,4846632,The Supervised Machine Learning Bootcamp,https://www.udemy.com/course/the-supervised-machine-learning-course/,https://img-c.udemycdn.com/course/480x270/4846632_12de.jpg,365 Careers,https://img-c.udemycdn.com/user/100x100/8280056_7887_3.jpg,83,5396,$49.99,USD,6 total hours,4.5423727,"Data Science, Python, sk learn, Decision Trees, Random Forests, KNNs, Ridge Lasso Regression, SVMs"
Data Science,1562640,R Programming for Statistics and Data Science,https://www.udemy.com/course/r-programming-for-statistics-and-data-science/,https://img-c.udemycdn.com/course/480x270/1562640_6c9c_5.jpg,365 Careers,https://img-c.udemycdn.com/user/100x100/8280056_7887_3.jpg,126,30384,$74.99,USD,6.5 total hours,4.618812,R Programming for Data Science & Data Analysis. Applying R for Statistics and Data Visualization with GGplot2 in R
Data Science,4360142,"Data science ,Analytics & AI Real world Project using Python",https://www.udemy.com/course/data-science-analytics-ai-real-world-project-using-python/,https://img-c.udemycdn.com/course/480x270/4360142_dbf3.jpg,Shan Singh,https://img-c.udemycdn.com/user/100x100/74992216_d3ec.jpg,45,1187,$44.99,USD,7 total hours,4.785714,"Master AI , Data Analytics , Machine Learning & Data Sceince by solving Real-Life Analytics Problems using Python !"
Data Science,5841794,Master Pandas and Python for Data Handling [2025],https://www.udemy.com/course/master-pandas-and-python-for-data-handling/,https://img-c.udemycdn.com/course/480x270/5841794_b2b3.jpg,Henrik Johansson,https://img-c.udemycdn.com/user/100x100/223411184_199f_2.jpg,60,1207,$49.99,USD,26.5 total hours,4.950413,"Learn to Master Python, Pandas and Advanced Data Handling for Data Analysis, Data Science, and Machine Learning"
Data Science,5682580,ChatGPT for Python Data Science and Machine Learning,https://www.udemy.com/course/chatgpt-for-python-data-science-and-machine-learning/,https://img-c.udemycdn.com/course/480x270/5682580_f660.jpg,Alexander Hagmann,https://img-c.udemycdn.com/user/100x100/43214534_b12c_3.jpg,191,2348,$54.99,USD,14 total hours,4.55,"Master Data Analysis, Regression, Classification, Clustering and Pandas Coding with ChatGPT! A Project-based Course."
Data Science,5828116,Data Science and Data Visualization with Python,https://www.udemy.com/course/data-science-and-data-visualization-with-python/,https://img-c.udemycdn.com/course/480x270/5828116_02a3_2.jpg,Tech Career World,https://img-c.udemycdn.com/user/100x100/226861874_dc00.jpg,103,363,$22.99,USD,13 total hours,4.93,Learn Data Science Data Analytics and Data Visualization with Python and the libraries
Data Science,6115495,Data Analysis And Data Science,https://www.udemy.com/course/data-analysis-and-data-science/,https://img-c.udemycdn.com/course/480x270/6115495_777a_2.jpg,Expert Academy,https://img-c.udemycdn.com/user/100x100/26685164_9f4a_4.jpg,7,1011,$34.99,USD,43 total mins,4.35,Utilise Data Analysis And Optimise Data Science To Boost Your Company Insights And Drive Results
Data Science,3024566,Data science and Data preparation with KNIME,https://www.udemy.com/course/data-science-and-data-preparation-with-knime/,https://img-c.udemycdn.com/course/480x270/3024566_62fb_4.jpg,Dan We,https://img-c.udemycdn.com/user/100x100/2613496_852e_4.jpg,66,2517,$64.99,USD,11 total hours,4.7,KNIME - a powerful tool for data science and machine learning Data science with higher efficiency. KNIME data cleaning
Data Science,3572553,90Days Data Science Bootcamp: Build Portfolio Of 90 Projects,https://www.udemy.com/course/learn-python-programming-for-beginners/,https://img-c.udemycdn.com/course/480x270/3572553_729d_4.jpg,"Pianalytix • 75,000+ Students Worldwide",https://img-c.udemycdn.com/user/100x100/132029120_7604.jpg,707,3886,$19.99,USD,103.5 total hours,3.93,"Learn To Build & Deploy Real Data Science, Machine Learning, Python Projects (Flask, Django,AWS,Azure,GCP, Heruko Cloud)"
Data Science,5231450,Data Science Real World Projects - Freshers to Advance Level,https://www.udemy.com/course/bigdata-analysis-python/,https://img-c.udemycdn.com/course/480x270/5231450_3ee9_7.jpg,Data Science Lovers,https://img-c.udemycdn.com/user/100x100/226674044_d388_4.jpg,8,45051,$29.99,USD,4.5 total hours,4.231884,First step towards Data Science in this competitive job market
Data Science,4231900,Data science with R: tidyverse,https://www.udemy.com/course/data-science-with-r-tidyverse/,https://img-c.udemycdn.com/course/480x270/4231900_d05e_2.jpg,Marko Intihar,https://img-c.udemycdn.com/user/100x100/85898188_1c7b_2.jpg,204,4497,$59.99,USD,31 total hours,4.46,"R Programming Language, Data Analysis, Data Cleaning, Data Science, Data Wrangling, tidyverse, dplyr, ggplot2, RStudio"
Data Science,2302640,Data Science & Deep Learning for Business™ 20 Case Studies,https://www.udemy.com/course/data-science-deep-learning-for-business-20-case-studies/,https://img-c.udemycdn.com/course/480x270/2302640_c359_2.jpg,Rajeev D. Ratan,https://img-c.udemycdn.com/user/100x100/9054848_ef98_20.jpg,190,11541,$59.99,USD,21 total hours,4.44,"Use Python to solve problems in Retail, Marketing, Product Recommendation, Customer Clustering, NLP, Forecasting & more!"
Data Science,6192915,Machine Learning and Data Science with LangChain and LLMs,https://www.udemy.com/course/machine-learning-and-data-science-with-langchain-and-llms/,https://img-c.udemycdn.com/course/480x270/6192915_84e2_2.jpg,Tech Career World,https://img-c.udemycdn.com/user/100x100/226861874_dc00.jpg,203,200,$44.99,USD,16.5 total hours,4.9583335,"Master LangChain & LLMs: Build AI-Powered Data Science Solutions with Machine Learning, NLP, and Data Analysis"
Data Science,1088256,DP-100: A-Z Machine Learning using Azure Machine Learning,https://www.udemy.com/course/machine-learning-using-azureml/,https://img-c.udemycdn.com/course/480x270/1088256_077d_2.jpg,Jitesh Khurkhuriya,https://img-c.udemycdn.com/user/100x100/27980682_f139.jpg,230,50445,$109.99,USD,26.5 total hours,4.3609757,Microsoft Azure DP-100: Designing and Implementing a Data Science Solution Exam Covered. Learn Azure Machine Learning
Data Science,3399936,The Product Management for AI & Data Science Course,https://www.udemy.com/course/the-product-management-for-data-science-ai-course/,https://img-c.udemycdn.com/course/480x270/3399936_7f53_3.jpg,365 Careers,https://img-c.udemycdn.com/user/100x100/8280056_7887_3.jpg,68,40428,$69.99,USD,5 total hours,4.4815617,The Complete Course for Becoming a Successful Product Manager in the Field of AI & Data Science
Data Science,6257851,"Data Science for Beginners - Python, Azure ML and Tableau",https://www.udemy.com/course/data-science-for-beginners-python-azure-ml-with-projects/,https://img-c.udemycdn.com/course/480x270/6257851_f33b.jpg,Graeme Gordon,https://img-c.udemycdn.com/user/100x100/172209736_2360_3.jpg,126,191,$34.99,USD,14 total hours,4.725806,"Practical Data Science: Machine Learning, AI, Cloud and Data Analysis in Python, Tableau and Azure ML with Real Projects"
Data Science,5088876,Math 0-1: Calculus for Data Science & Machine Learning,https://www.udemy.com/course/calculus-data-science/,https://img-c.udemycdn.com/course/480x270/5088876_18f2_2.jpg,Lazy Programmer Inc.,https://img-c.udemycdn.com/user/100x100/14266988_a969_10.jpg,85,8568,$49.99,USD,14.5 total hours,4.73,"A Casual Guide for Artificial Intelligence, Deep Learning, and Python Programmers"
Data Science,3650230,Data Science for Healthcare Claims Data,https://www.udemy.com/course/data-science-for-healthcare-claims-data/,https://img-c.udemycdn.com/course/480x270/3650230_2ef2_3.jpg,Dennis Arrindell,https://img-c.udemycdn.com/user/100x100/112318804_b901.jpg,163,5888,$74.99,USD,9 total hours,4.6546392,Learn and practice how to transform raw healthcare claims data into valuable knowledge and actionable insights!
Data Science,5293466,Python & Data Science with R | Python & R Programming,https://www.udemy.com/course/python-data-science-with-r-python-r-programming/,https://img-c.udemycdn.com/course/480x270/5293466_b5ef.jpg,Oak Academy,https://img-c.udemycdn.com/user/100x100/63572698_2c48_7.jpg,236,328,$49.99,USD,32 total hours,4.608108,R Programming Language & Python Programming for Data Science & Data Analytics all in one from scratch with real projects
Data Science,5355976,Data Science Mastery: Journey into Machine Learning,https://www.udemy.com/course/data-science-mastery-journey-into-machine-learning-2023/,https://img-c.udemycdn.com/course/480x270/5355976_b97c.jpg,Tech Career World,https://img-c.udemycdn.com/user/100x100/226861874_dc00.jpg,519,2331,$34.99,USD,48.5 total hours,4.9,"Learn Machine Learning, Data Science and Deep Learning with Python"
Data Science,5461968,ChatGPT Masterclass - The Ultimate Guide,https://www.udemy.com/course/chatgpt-complete-masterclass/,https://img-c.udemycdn.com/course/480x270/5461968_9122_20.jpg,Nikolai Schuler,https://img-c.udemycdn.com/user/100x100/99103732_8c1e.jpg,158,22815,$54.99,USD,12.5 total hours,4.5266056,"Complete Guide to ChatGPT and Prompt Engineering for Work and Professionals incl. Data Science, Programming and APIs"
